season,event_date,tm_nano,tm_market,tm_name,tm_alias,opp_nano,opp_market,opp_name,opp_alias,tm_spread,opp_spread,total,attendance,duration,roof_type,surface_type,won_toss,won_toss_decision,won_toss_overtime,won_toss_overtime_decision,temperature,humidity_pct,wind_speed,boxscore_stats_link
2009,2009-12-10,IR4gIYmh269EI,Cleveland,Browns,CLE,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,10.0,-10.0,34.5,69009,176,Outdoors,Grass,CLE,Accepted,,,15.0,0.0,25.0,https://www.pro-football-reference.com/boxscores/200912100cle.htm
2009,2009-12-13,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,3VqeLK0LS9rpw,Buffalo,Bills,BUF,2.5,-2.5,38.0,68668,182,Outdoors,Grass,KC,Accepted,,,42.0,80.0,3.0,https://www.pro-football-reference.com/boxscores/200912130kan.htm
2009,2009-12-13,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,mexvMWO2v1hWn,New York,Jets,NYJ,3.5,-3.5,36.5,62731,187,Outdoors,Grass,TB,Accepted,,,73.0,94.0,5.0,https://www.pro-football-reference.com/boxscores/200912130tam.htm
2009,2009-12-13,mLspw4gJNTQGN,Atlanta,Falcons,ATL,CI5mhfNa0Zqd2,New Orleans,Saints,NO,10.0,-10.0,50.0,68930,169,Dome,Fieldturf,ATL,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912130atl.htm
2009,2009-12-13,VkxV91RtzHn65,New England,Patriots,NE,jJBGuksuDJF5L,Carolina,Panthers,CAR,-12.5,12.5,43.5,68756,187,Outdoors,Fieldturf,NE,Deferred,,,40.0,59.0,4.0,https://www.pro-football-reference.com/boxscores/200912130nwe.htm
2009,2009-12-13,1vVmWGzUZ1rea,Chicago,Bears,CHI,D5QY6bOxfn8ZL,Green Bay,Packers,GB,4.0,-4.0,42.0,62214,180,Outdoors,Grass,CHI,Accepted,,,38.0,82.0,8.0,https://www.pro-football-reference.com/boxscores/200912130chi.htm
2009,2009-12-13,LJmHetie5VbbO,Indianapolis,Colts,IND,6DclFuycdPaOB,Denver,Broncos,DEN,-6.5,6.5,43.5,67248,186,Retractable roof (closed),Fieldturf,DEN,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/200912130clt.htm
2009,2009-12-13,zyhFXj1nywrm1,Baltimore,Ravens,BAL,FCuH1wdksA2DQ,Detroit,Lions,DET,-14.0,14.0,40.5,70673,193,Outdoors,Sportturf,DET,Accepted,,,36.0,100.0,3.0,https://www.pro-football-reference.com/boxscores/200912130rav.htm
2009,2009-12-13,UI0Ax4HUEXFh6,Houston,Texans,HOU,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,-7.0,7.0,45.0,70380,180,Retractable roof (closed),Grass,HOU,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912130htx.htm
2009,2009-12-13,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,mfbu6O5aMHbJg,Miami,Dolphins,MIA,-2.0,2.0,43.0,60457,173,Outdoors,Grass,JAC,Deferred,,,75.0,84.0,13.0,https://www.pro-football-reference.com/boxscores/200912130jax.htm
2009,2009-12-13,AzOs5UWsXusSW,Minnesota,Vikings,MIN,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,-6.0,6.0,42.5,63854,184,Dome,Fieldturf,CIN,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912130min.htm
2009,2009-12-13,ltMyRE3yvVUaw,Tennessee,Titans,TEN,u98I1lDKQBwZ0,Los Angeles,Rams,LA,-14.0,14.0,40.0,69143,183,Outdoors,Grass,TEN,Deferred,,,54.0,87.0,0.0,https://www.pro-football-reference.com/boxscores/200912130oti.htm
2009,2009-12-13,LZoDld8s63xUs,Las Vegas,Raiders,LV,9JtBk8kFeaGEs,Washington,Football Team,WAS,2.5,-2.5,37.5,44506,202,Outdoors,Grass,LV,Accepted,,,52.0,93.0,9.0,https://www.pro-football-reference.com/boxscores/200912130rai.htm
2009,2009-12-13,KdjU81i7YSFE7,Dallas,Cowboys,DAL,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,-3.5,3.5,48.5,90552,181,Retractable roof (open),Fieldturf,DAL,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912130dal.htm
2009,2009-12-13,n8CuHV9wbYCqF,New York,Giants,NYG,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,1.0,-1.0,42.5,78780,200,Outdoors,Fieldturf,PHI,Accepted,,,42.0,91.0,0.0,https://www.pro-football-reference.com/boxscores/200912130nyg.htm
2009,2009-12-14,IwSI92ZDKoazn,San Francisco,49ers,SF,GJizlkzQFaqGA,Arizona,Cardinals,ARI,4.0,-4.0,45.0,69732,189,Outdoors,Grass,SF,Accepted,,,53.0,83.0,0.0,https://www.pro-football-reference.com/boxscores/200912140sfo.htm
2009,2009-12-17,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,LJmHetie5VbbO,Indianapolis,Colts,IND,3.0,-3.0,43.5,63753,172,Outdoors,Grass,JAC,Accepted,,,56.0,85.0,10.0,https://www.pro-football-reference.com/boxscores/200912170jax.htm
2009,2009-12-19,CI5mhfNa0Zqd2,New Orleans,Saints,NO,KdjU81i7YSFE7,Dallas,Cowboys,DAL,-7.5,7.5,53.5,70213,188,Dome,Fieldturf,NO,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912190nor.htm
2009,2009-12-20,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,IR4gIYmh269EI,Cleveland,Browns,CLE,-3.0,3.0,37.0,53315,191,Outdoors,Grass,CLE,Accepted,,,39.0,65.0,15.0,https://www.pro-football-reference.com/boxscores/200912200kan.htm
2009,2009-12-20,u98I1lDKQBwZ0,Los Angeles,Rams,LA,UI0Ax4HUEXFh6,Houston,Texans,HOU,14.0,-14.0,43.5,46256,171,Dome,Fieldturf,HOU,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912200ram.htm
2009,2009-12-20,3VqeLK0LS9rpw,Buffalo,Bills,BUF,VkxV91RtzHn65,New England,Patriots,NE,7.0,-7.0,41.0,70000,172,Outdoors,Astroplay,BUF,Accepted,,,28.0,52.0,5.0,https://www.pro-football-reference.com/boxscores/200912200buf.htm
2009,2009-12-20,FCuH1wdksA2DQ,Detroit,Lions,DET,GJizlkzQFaqGA,Arizona,Cardinals,ARI,14.0,-14.0,47.0,40577,197,Dome,Fieldturf,DET,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912200det.htm
2009,2009-12-20,ltMyRE3yvVUaw,Tennessee,Titans,TEN,mfbu6O5aMHbJg,Miami,Dolphins,MIA,-4.5,4.5,43.0,69143,193,Outdoors,Grass,MIA,Deferred,MIA,Accepted,35.0,72.0,5.0,https://www.pro-football-reference.com/boxscores/200912200oti.htm
2009,2009-12-20,mexvMWO2v1hWn,New York,Jets,NYJ,mLspw4gJNTQGN,Atlanta,Falcons,ATL,-7.0,7.0,35.5,76866,175,Outdoors,Fieldturf,NYJ,Deferred,,,29.0,31.0,18.0,https://www.pro-football-reference.com/boxscores/200912200nyj.htm
2009,2009-12-20,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,-7.0,7.0,43.5,68889,192,Outdoors,Grass,LAC,Accepted,,,72.0,54.0,8.0,https://www.pro-football-reference.com/boxscores/200912200sdg.htm
2009,2009-12-20,6DclFuycdPaOB,Denver,Broncos,DEN,LZoDld8s63xUs,Las Vegas,Raiders,LV,-14.0,14.0,37.0,74502,201,Outdoors,Grass,DEN,Deferred,,,57.0,26.0,6.0,https://www.pro-football-reference.com/boxscores/200912200den.htm
2009,2009-12-20,zyhFXj1nywrm1,Baltimore,Ravens,BAL,1vVmWGzUZ1rea,Chicago,Bears,CHI,-11.0,11.0,39.0,71011,172,Outdoors,Sportturf,BAL,Deferred,,,32.0,58.0,19.0,https://www.pro-football-reference.com/boxscores/200912200rav.htm
2009,2009-12-20,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,D5QY6bOxfn8ZL,Green Bay,Packers,GB,-2.5,2.5,41.0,57452,218,Outdoors,Dessograss,GB,Accepted,,,30.0,56.0,10.0,https://www.pro-football-reference.com/boxscores/200912200pit.htm
2009,2009-12-20,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,IwSI92ZDKoazn,San Francisco,49ers,SF,-7.5,7.5,41.0,69144,196,Outdoors,Grass,PHI,Accepted,,,32.0,44.0,18.0,https://www.pro-football-reference.com/boxscores/200912200phi.htm
2009,2009-12-20,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,-6.5,6.5,39.0,67011,179,Outdoors,Fieldturf,SEA,Accepted,,,52.0,83.0,12.0,https://www.pro-football-reference.com/boxscores/200912200sea.htm
2009,2009-12-20,jJBGuksuDJF5L,Carolina,Panthers,CAR,AzOs5UWsXusSW,Minnesota,Vikings,MIN,9.0,-9.0,43.0,73515,170,Outdoors,Grass,CAR,Accepted,,,37.0,43.0,5.0,https://www.pro-football-reference.com/boxscores/200912200car.htm
2009,2009-12-21,9JtBk8kFeaGEs,Washington,Football Team,WAS,n8CuHV9wbYCqF,New York,Giants,NYG,3.0,-3.0,43.5,78359,176,Outdoors,Grass,WAS,Deferred,,,38.0,60.0,12.0,https://www.pro-football-reference.com/boxscores/200912210was.htm
2009,2009-12-25,ltMyRE3yvVUaw,Tennessee,Titans,TEN,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,-2.0,2.0,48.0,69143,173,Outdoors,Grass,LAC,Accepted,,,33.0,70.0,7.0,https://www.pro-football-reference.com/boxscores/200912250oti.htm
2009,2009-12-27,IR4gIYmh269EI,Cleveland,Browns,CLE,LZoDld8s63xUs,Las Vegas,Raiders,LV,-3.0,3.0,37.0,67964,205,Outdoors,Grass,LV,Accepted,,,34.0,84.0,6.0,https://www.pro-football-reference.com/boxscores/200912270cle.htm
2009,2009-12-27,mLspw4gJNTQGN,Atlanta,Falcons,ATL,3VqeLK0LS9rpw,Buffalo,Bills,BUF,-8.0,8.0,40.0,68887,182,Dome,Fieldturf,BUF,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912270atl.htm
2009,2009-12-27,D5QY6bOxfn8ZL,Green Bay,Packers,GB,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,-13.5,13.5,43.5,70429,187,Outdoors,Grass,GB,Accepted,,,18.0,96.0,5.0,https://www.pro-football-reference.com/boxscores/200912270gnb.htm
2009,2009-12-27,mfbu6O5aMHbJg,Miami,Dolphins,MIA,UI0Ax4HUEXFh6,Houston,Texans,HOU,-2.0,2.0,47.0,65847,187,Outdoors,Grass,MIA,Deferred,,,75.0,65.0,6.0,https://www.pro-football-reference.com/boxscores/200912270mia.htm
2009,2009-12-27,VkxV91RtzHn65,New England,Patriots,NE,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,-9.0,9.0,44.5,68756,156,Outdoors,Fieldturf,JAC,Deferred,,,55.0,88.0,14.0,https://www.pro-football-reference.com/boxscores/200912270nwe.htm
2009,2009-12-27,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,zyhFXj1nywrm1,Baltimore,Ravens,BAL,-3.0,3.0,43.0,64068,187,Outdoors,Dessograss,PIT,Accepted,,,39.0,49.0,9.0,https://www.pro-football-reference.com/boxscores/200912270pit.htm
2009,2009-12-27,n8CuHV9wbYCqF,New York,Giants,NYG,jJBGuksuDJF5L,Carolina,Panthers,CAR,-8.5,8.5,43.0,78809,170,Outdoors,Fieldturf,NYG,Accepted,,,50.0,39.0,12.0,https://www.pro-football-reference.com/boxscores/200912270nyg.htm
2009,2009-12-27,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,-13.0,13.0,39.5,64333,180,Outdoors,Fieldturf,KC,Accepted,,,41.0,50.0,14.0,https://www.pro-football-reference.com/boxscores/200912270cin.htm
2009,2009-12-27,CI5mhfNa0Zqd2,New Orleans,Saints,NO,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,-14.0,14.0,48.5,70021,184,Dome,Fieldturf,TB,Accepted,TB,Accepted,,,,https://www.pro-football-reference.com/boxscores/200912270nor.htm
2009,2009-12-27,IwSI92ZDKoazn,San Francisco,49ers,SF,FCuH1wdksA2DQ,Detroit,Lions,DET,-14.0,14.0,41.0,69732,186,Outdoors,Grass,DET,Accepted,,,55.0,80.0,5.0,https://www.pro-football-reference.com/boxscores/200912270sfo.htm
2009,2009-12-27,GJizlkzQFaqGA,Arizona,Cardinals,ARI,u98I1lDKQBwZ0,Los Angeles,Rams,LA,-16.0,16.0,43.5,62624,177,Retractable roof (open),Grass,LA,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912270crd.htm
2009,2009-12-27,LJmHetie5VbbO,Indianapolis,Colts,IND,mexvMWO2v1hWn,New York,Jets,NYJ,-3.0,3.0,40.5,67222,179,Retractable roof (closed),Fieldturf,IND,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/200912270clt.htm
2009,2009-12-27,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,6DclFuycdPaOB,Denver,Broncos,DEN,-7.0,7.0,43.0,69144,214,Outdoors,Grass,DEN,Accepted,,,45.0,52.0,7.0,https://www.pro-football-reference.com/boxscores/200912270phi.htm
2009,2009-12-27,9JtBk8kFeaGEs,Washington,Football Team,WAS,KdjU81i7YSFE7,Dallas,Cowboys,DAL,7.0,-7.0,42.0,88221,173,Outdoors,Grass,WAS,Accepted,,,37.0,53.0,8.0,https://www.pro-football-reference.com/boxscores/200912270was.htm
2009,2009-12-28,1vVmWGzUZ1rea,Chicago,Bears,CHI,AzOs5UWsXusSW,Minnesota,Vikings,MIN,8.5,-8.5,42.0,62479,142,Outdoors,Grass,CHI,Accepted,CHI,Accepted,26.0,54.0,9.0,https://www.pro-football-reference.com/boxscores/200912280chi.htm
2009,2010-01-03,u98I1lDKQBwZ0,Los Angeles,Rams,LA,IwSI92ZDKoazn,San Francisco,49ers,SF,7.0,-7.0,39.5,47965,192,Dome,Fieldturf,LA,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001030ram.htm
2009,2010-01-03,3VqeLK0LS9rpw,Buffalo,Bills,BUF,LJmHetie5VbbO,Indianapolis,Colts,IND,-8.0,8.0,32.0,69848,176,Outdoors,Astroplay,BUF,Accepted,,,12.0,81.0,12.0,https://www.pro-football-reference.com/boxscores/201001030buf.htm
2009,2010-01-03,IR4gIYmh269EI,Cleveland,Browns,CLE,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,-2.0,2.0,35.0,66935,166,Outdoors,Grass,CLE,Accepted,,,16.0,81.0,20.0,https://www.pro-football-reference.com/boxscores/201001030cle.htm
2009,2010-01-03,UI0Ax4HUEXFh6,Houston,Texans,HOU,VkxV91RtzHn65,New England,Patriots,NE,-7.5,7.5,47.0,71029,181,Retractable roof (closed),Grass,HOU,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001030htx.htm
2009,2010-01-03,mfbu6O5aMHbJg,Miami,Dolphins,MIA,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,3.0,-3.0,46.0,70102,191,Outdoors,Grass,MIA,Deferred,,,60.0,44.0,11.0,https://www.pro-football-reference.com/boxscores/201001030mia.htm
2009,2010-01-03,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,mLspw4gJNTQGN,Atlanta,Falcons,ATL,3.0,-3.0,41.5,62578,173,Outdoors,Grass,ATL,Accepted,,,44.0,0.0,5.0,https://www.pro-football-reference.com/boxscores/201001030tam.htm
2009,2010-01-03,FCuH1wdksA2DQ,Detroit,Lions,DET,1vVmWGzUZ1rea,Chicago,Bears,CHI,4.5,-4.5,44.5,56677,185,Dome,Fieldturf,CHI,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001030det.htm
2009,2010-01-03,jJBGuksuDJF5L,Carolina,Panthers,CAR,CI5mhfNa0Zqd2,New Orleans,Saints,NO,-10.0,10.0,41.0,73047,178,Outdoors,Grass,CAR,Accepted,,,30.0,36.0,7.0,https://www.pro-football-reference.com/boxscores/201001030car.htm
2009,2010-01-03,AzOs5UWsXusSW,Minnesota,Vikings,MIN,n8CuHV9wbYCqF,New York,Giants,NYG,-8.0,8.0,48.0,63854,230,Dome,Fieldturf,MIN,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001030min.htm
2009,2010-01-03,GJizlkzQFaqGA,Arizona,Cardinals,ARI,D5QY6bOxfn8ZL,Green Bay,Packers,GB,-3.0,3.0,44.0,67597,161,Retractable roof (closed),Grass,GB,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001030crd.htm
2009,2010-01-03,KdjU81i7YSFE7,Dallas,Cowboys,DAL,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,-3.0,3.0,47.0,100621,177,Retractable roof (closed),Fieldturf,DAL,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001030dal.htm
2009,2010-01-03,6DclFuycdPaOB,Denver,Broncos,DEN,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,-10.0,10.0,38.0,73725,187,Outdoors,Grass,DEN,Accepted,,,36.0,63.0,6.0,https://www.pro-football-reference.com/boxscores/201001030den.htm
2009,2010-01-03,LZoDld8s63xUs,Las Vegas,Raiders,LV,zyhFXj1nywrm1,Baltimore,Ravens,BAL,10.0,-10.0,39.0,38400,173,Outdoors,Grass,BAL,Deferred,,,54.0,80.0,6.0,https://www.pro-football-reference.com/boxscores/201001030rai.htm
2009,2010-01-03,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,9JtBk8kFeaGEs,Washington,Football Team,WAS,-3.0,3.0,39.0,67554,181,Outdoors,Grass,LAC,Accepted,,,74.0,46.0,8.0,https://www.pro-football-reference.com/boxscores/201001030sdg.htm
2009,2010-01-03,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,ltMyRE3yvVUaw,Tennessee,Titans,TEN,6.0,-6.0,45.0,67002,177,Outdoors,Fieldturf,TEN,Accepted,,,46.0,85.0,0.0,https://www.pro-football-reference.com/boxscores/201001030sea.htm
2009,2010-01-03,mexvMWO2v1hWn,New York,Jets,NYJ,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,-10.0,10.0,33.5,79106,174,Outdoors,Fieldturf,CIN,Deferred,,,20.0,49.0,17.0,https://www.pro-football-reference.com/boxscores/201001030nyj.htm
2009,2010-01-09,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,mexvMWO2v1hWn,New York,Jets,NYJ,-2.5,2.5,34.5,63686,182,Outdoors,Fieldturf,CIN,Accepted,,,21.0,56.0,11.0,https://www.pro-football-reference.com/boxscores/201001090cin.htm
2009,2010-01-09,KdjU81i7YSFE7,Dallas,Cowboys,DAL,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,-3.5,3.5,46.0,92951,203,Retractable roof (closed),Fieldturf,DAL,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001090dal.htm
2009,2010-01-10,VkxV91RtzHn65,New England,Patriots,NE,zyhFXj1nywrm1,Baltimore,Ravens,BAL,-4.0,4.0,44.0,68756,186,Outdoors,Fieldturf,NE,Deferred,,,20.0,36.0,12.0,https://www.pro-football-reference.com/boxscores/201001100nwe.htm
2009,2010-01-10,GJizlkzQFaqGA,Arizona,Cardinals,ARI,D5QY6bOxfn8ZL,Green Bay,Packers,GB,2.5,-2.5,48.0,61926,211,Retractable roof (closed),Grass,GB,Accepted,GB,Accepted,,,,https://www.pro-football-reference.com/boxscores/201001100crd.htm
2009,2010-01-16,CI5mhfNa0Zqd2,New Orleans,Saints,NO,GJizlkzQFaqGA,Arizona,Cardinals,ARI,-7.0,7.0,57.0,70149,183,Dome,Fieldturf,ARI,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001160nor.htm
2009,2010-01-16,LJmHetie5VbbO,Indianapolis,Colts,IND,zyhFXj1nywrm1,Baltimore,Ravens,BAL,-6.5,6.5,44.0,67535,177,Retractable roof (closed),Fieldturf,IND,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001160clt.htm
2009,2010-01-17,AzOs5UWsXusSW,Minnesota,Vikings,MIN,KdjU81i7YSFE7,Dallas,Cowboys,DAL,-2.5,2.5,45.0,63547,182,Dome,Fieldturf,DAL,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001170min.htm
2009,2010-01-17,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,mexvMWO2v1hWn,New York,Jets,NYJ,-9.0,9.0,42.5,69498,197,Outdoors,Grass,NYJ,Deferred,,,63.0,42.0,8.0,https://www.pro-football-reference.com/boxscores/201001170sdg.htm
2009,2010-01-24,LJmHetie5VbbO,Indianapolis,Colts,IND,mexvMWO2v1hWn,New York,Jets,NYJ,-8.5,8.5,40.5,67650,184,Retractable roof (closed),Fieldturf,IND,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201001240clt.htm
2009,2010-01-24,CI5mhfNa0Zqd2,New Orleans,Saints,NO,AzOs5UWsXusSW,Minnesota,Vikings,MIN,-3.5,3.5,54.0,71276,214,Dome,Fieldturf,MIN,Accepted,NO,Accepted,,,,https://www.pro-football-reference.com/boxscores/201001240nor.htm
2010,2010-02-07,LJmHetie5VbbO,Indianapolis,Colts,IND,CI5mhfNa0Zqd2,New Orleans,Saints,NO,-4.5,4.5,56.5,74059,194,Outdoors,Grass,NO,Accepted,,,60.0,57.0,6.0,https://www.pro-football-reference.com/boxscores/201002070clt.htm
