season,event_date,tm_nano,tm_market,tm_name,tm_alias,opp_nano,opp_market,opp_name,opp_alias,tm_spread,opp_spread,total,attendance,duration,roof_type,surface_type,won_toss,won_toss_decision,won_toss_overtime,won_toss_overtime_decision,temperature,humidity_pct,wind_speed,boxscore_stats_link
2018,2018-10-21,1vVmWGzUZ1rea,Chicago,Bears,CHI,VkxV91RtzHn65,New England,Patriots,NE,1.0,-1.0,48.5,62389,201,Outdoors,Grass ,CHI,Deferred,,,44.0,,9.0,https://www.pro-football-reference.com/boxscores/201810210chi.htm
2018,2018-10-21,mfbu6O5aMHbJg,Miami,Dolphins,MIA,FCuH1wdksA2DQ,Detroit,Lions,DET,3.0,-3.0,47.0,65265,176,Outdoors,Grass ,MIA,Accepted,,,89.0,,8.0,https://www.pro-football-reference.com/boxscores/201810210mia.htm
2018,2018-10-21,LJmHetie5VbbO,Indianapolis,Colts,IND,3VqeLK0LS9rpw,Buffalo,Bills,BUF,-7.0,7.0,43.5,56848,174,Retractable roof (closed),Fieldturf ,BUF,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201810210clt.htm
2018,2018-10-21,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,IR4gIYmh269EI,Cleveland,Browns,CLE,-3.5,3.5,52.5,53682,220,Outdoors,Grass ,TB,Deferred,CLE,Accepted,79.0,,7.0,https://www.pro-football-reference.com/boxscores/201810210tam.htm
2018,2018-10-21,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,UI0Ax4HUEXFh6,Houston,Texans,HOU,-3.5,3.5,42.5,66534,172,Outdoors,Grass ,HOU,Deferred,,,68.0,,15.0,https://www.pro-football-reference.com/boxscores/201810210jax.htm
2018,2018-10-21,mexvMWO2v1hWn,New York,Jets,NYJ,AzOs5UWsXusSW,Minnesota,Vikings,MIN,3.5,-3.5,45.0,77982,209,Outdoors,Fieldturf ,NYJ,Deferred,,,46.0,,16.0,https://www.pro-football-reference.com/boxscores/201810210nyj.htm
2018,2018-10-21,zyhFXj1nywrm1,Baltimore,Ravens,BAL,CI5mhfNa0Zqd2,New Orleans,Saints,NO,-2.5,2.5,49.0,70639,183,Outdoors,Grass,BAL,Deferred,,,54.0,,15.0,https://www.pro-football-reference.com/boxscores/201810210rav.htm
2018,2018-10-21,9JtBk8kFeaGEs,Washington,Football Team,WAS,KdjU81i7YSFE7,Dallas,Cowboys,DAL,1.0,-1.0,40.5,66301,185,Outdoors,Grass ,WAS,Deferred,,,52.0,,12.0,https://www.pro-football-reference.com/boxscores/201810210was.htm
2018,2018-10-21,IwSI92ZDKoazn,San Francisco,49ers,SF,u98I1lDKQBwZ0,Los Angeles,Rams,LA,8.0,-8.0,52.0,66597,181,Outdoors,Grass,SF,Deferred,,,62.0,,5.0,https://www.pro-football-reference.com/boxscores/201810210sfo.htm
2018,2018-10-21,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,-6.5,6.5,56.0,75676,184,Outdoors,Grass ,KC,Deferred,,,59.0,,10.0,https://www.pro-football-reference.com/boxscores/201810210kan.htm
2018,2018-10-22,mLspw4gJNTQGN,Atlanta,Falcons,ATL,n8CuHV9wbYCqF,New York,Giants,NYG,-4.5,4.5,52.0,72756,177,Retractable roof (open),Fieldturf,NYG,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201810220atl.htm
2018,2018-10-25,UI0Ax4HUEXFh6,Houston,Texans,HOU,mfbu6O5aMHbJg,Miami,Dolphins,MIA,-7.5,7.5,45.0,71726,201,Retractable roof (closed),Astroturf,HOU,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201810250htx.htm
2018,2018-10-28,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,3.5,-3.5,44.0,85870,173,Outdoors,Grass ,JAC,Deferred,,,48.0,,12.0,https://www.pro-football-reference.com/boxscores/201810280jax.htm
2018,2018-10-28,jJBGuksuDJF5L,Carolina,Panthers,CAR,zyhFXj1nywrm1,Baltimore,Ravens,BAL,2.5,-2.5,44.0,73843,185,Outdoors,Grass ,CAR,Deferred,,,61.0,,10.0,https://www.pro-football-reference.com/boxscores/201810280car.htm
2018,2018-10-28,1vVmWGzUZ1rea,Chicago,Bears,CHI,mexvMWO2v1hWn,New York,Jets,NYJ,-8.5,8.5,42.5,61397,180,Outdoors,Grass ,CHI,Deferred,,,48.0,,18.0,https://www.pro-football-reference.com/boxscores/201810280chi.htm
2018,2018-10-28,FCuH1wdksA2DQ,Detroit,Lions,DET,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,-3.0,3.0,48.0,65237,181,Dome,Fieldturf ,DET,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201810280det.htm
2018,2018-10-28,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,-3.5,3.5,55.0,45134,203,Outdoors,Fieldturf ,TB,Deferred,,,55.0,,7.0,https://www.pro-football-reference.com/boxscores/201810280cin.htm
2018,2018-10-28,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,IR4gIYmh269EI,Cleveland,Browns,CLE,-8.5,8.5,47.5,63780,184,Outdoors,Grass ,PIT,Deferred,,,47.0,,11.0,https://www.pro-football-reference.com/boxscores/201810280pit.htm
2018,2018-10-28,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,6DclFuycdPaOB,Denver,Broncos,DEN,-8.5,8.5,53.0,77103,190,Outdoors,Grass ,KC,Deferred,,,56.0,,12.0,https://www.pro-football-reference.com/boxscores/201810280kan.htm
2018,2018-10-28,n8CuHV9wbYCqF,New York,Giants,NYG,9JtBk8kFeaGEs,Washington,Football Team,WAS,1.0,-1.0,44.0,77537,193,Outdoors,Fieldturf ,NYG,Deferred,,,51.0,,11.0,https://www.pro-football-reference.com/boxscores/201810280nyg.htm
2018,2018-10-28,LZoDld8s63xUs,Las Vegas,Raiders,LV,LJmHetie5VbbO,Indianapolis,Colts,IND,3.5,-3.5,51.0,54372,181,Outdoors,Grass ,LV,Deferred,,,69.0,,8.0,https://www.pro-football-reference.com/boxscores/201810280rai.htm
2018,2018-10-28,u98I1lDKQBwZ0,Los Angeles,Rams,LA,D5QY6bOxfn8ZL,Green Bay,Packers,GB,-7.5,7.5,57.0,75822,199,Outdoors,Grass,LA,Deferred,,,82.0,,1.0,https://www.pro-football-reference.com/boxscores/201810280ram.htm
2018,2018-10-28,GJizlkzQFaqGA,Arizona,Cardinals,ARI,IwSI92ZDKoazn,San Francisco,49ers,SF,2.5,-2.5,40.0,61923,191,Retractable roof (closed),Grass ,ARI,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201810280crd.htm
2018,2018-10-28,AzOs5UWsXusSW,Minnesota,Vikings,MIN,CI5mhfNa0Zqd2,New Orleans,Saints,NO,2.5,-2.5,53.5,66801,169,Dome,Sportturf,MIN,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201810280min.htm
2018,2018-10-29,3VqeLK0LS9rpw,Buffalo,Bills,BUF,VkxV91RtzHn65,New England,Patriots,NE,13.5,-13.5,44.5,70109,194,Outdoors,A_turf,BUF,Deferred,,,46.0,,16.0,https://www.pro-football-reference.com/boxscores/201810290buf.htm
2018,2018-11-01,IwSI92ZDKoazn,San Francisco,49ers,SF,LZoDld8s63xUs,Las Vegas,Raiders,LV,1.5,-1.5,44.0,69592,170,Outdoors,Grass,SF,Deferred,,,82.0,,8.0,https://www.pro-football-reference.com/boxscores/201811010sfo.htm
2018,2018-11-04,9JtBk8kFeaGEs,Washington,Football Team,WAS,mLspw4gJNTQGN,Atlanta,Falcons,ATL,-1.5,1.5,46.5,62386,177,Outdoors,Grass ,ATL,Deferred,,,55.0,,5.0,https://www.pro-football-reference.com/boxscores/201811040was.htm
2018,2018-11-04,jJBGuksuDJF5L,Carolina,Panthers,CAR,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,-6.0,6.0,55.5,73513,196,Outdoors,Grass ,CAR,Deferred,,,62.0,,8.0,https://www.pro-football-reference.com/boxscores/201811040car.htm
2018,2018-11-04,AzOs5UWsXusSW,Minnesota,Vikings,MIN,FCuH1wdksA2DQ,Detroit,Lions,DET,-4.5,4.5,47.5,66825,166,Dome,Sportturf,DET,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811040min.htm
2018,2018-11-04,zyhFXj1nywrm1,Baltimore,Ravens,BAL,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,-1.5,1.5,46.5,70997,185,Outdoors,Grass,PIT,Deferred,,,55.0,,6.0,https://www.pro-football-reference.com/boxscores/201811040rav.htm
2018,2018-11-04,3VqeLK0LS9rpw,Buffalo,Bills,BUF,1vVmWGzUZ1rea,Chicago,Bears,CHI,10.5,-10.5,38.0,68749,190,Outdoors,A_turf,BUF,Deferred,,,49.0,,12.0,https://www.pro-football-reference.com/boxscores/201811040buf.htm
2018,2018-11-04,IR4gIYmh269EI,Cleveland,Browns,CLE,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,7.5,-7.5,51.5,67431,186,Outdoors,Grass ,KC,Deferred,,,53.0,,16.0,https://www.pro-football-reference.com/boxscores/201811040cle.htm
2018,2018-11-04,mfbu6O5aMHbJg,Miami,Dolphins,MIA,mexvMWO2v1hWn,New York,Jets,NYJ,-3.0,3.0,43.0,65533,178,Outdoors,Grass ,MIA,Accepted,,,87.0,,16.0,https://www.pro-football-reference.com/boxscores/201811040mia.htm
2018,2018-11-04,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,-1.0,1.0,48.0,68989,186,Outdoors,Fieldturf ,LAC,Deferred,,,56.0,,4.0,https://www.pro-football-reference.com/boxscores/201811040sea.htm
2018,2018-11-04,6DclFuycdPaOB,Denver,Broncos,DEN,UI0Ax4HUEXFh6,Houston,Texans,HOU,-1.0,1.0,46.5,76270,185,Outdoors,Grass ,DEN,Deferred,,,53.0,,3.0,https://www.pro-football-reference.com/boxscores/201811040den.htm
2018,2018-11-04,CI5mhfNa0Zqd2,New Orleans,Saints,NO,u98I1lDKQBwZ0,Los Angeles,Rams,LA,1.5,-1.5,57.0,73086,191,Dome,Sportturf,LA,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811040nor.htm
2018,2018-11-04,VkxV91RtzHn65,New England,Patriots,NE,D5QY6bOxfn8ZL,Green Bay,Packers,GB,-5.0,5.0,56.0,65878,190,Outdoors,Fieldturf ,GB,Deferred,,,40.0,,2.0,https://www.pro-football-reference.com/boxscores/201811040nwe.htm
2018,2018-11-05,KdjU81i7YSFE7,Dallas,Cowboys,DAL,ltMyRE3yvVUaw,Tennessee,Titans,TEN,-4.5,4.5,40.5,90466,175,Retractable roof (closed),Matrixturf,TEN,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811050dal.htm
2018,2018-11-08,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,jJBGuksuDJF5L,Carolina,Panthers,CAR,-3.5,3.5,51.0,62881,169,Outdoors,Grass ,PIT,Deferred,,,40.0,,4.0,https://www.pro-football-reference.com/boxscores/201811080pit.htm
2018,2018-11-11,IR4gIYmh269EI,Cleveland,Browns,CLE,mLspw4gJNTQGN,Atlanta,Falcons,ATL,5.5,-5.5,49.5,62144,169,Outdoors,Grass ,ATL,Deferred,,,36.0,,9.0,https://www.pro-football-reference.com/boxscores/201811110cle.htm
2018,2018-11-11,1vVmWGzUZ1rea,Chicago,Bears,CHI,FCuH1wdksA2DQ,Detroit,Lions,DET,-7.5,7.5,44.5,61393,193,Outdoors,Grass ,DET,Deferred,,,37.0,,12.0,https://www.pro-football-reference.com/boxscores/201811110chi.htm
2018,2018-11-11,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,CI5mhfNa0Zqd2,New Orleans,Saints,NO,6.0,-6.0,53.5,52492,164,Outdoors,Fieldturf ,CIN,Deferred,,,39.0,,6.0,https://www.pro-football-reference.com/boxscores/201811110cin.htm
2018,2018-11-11,LJmHetie5VbbO,Indianapolis,Colts,IND,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,-3.0,3.0,48.0,57473,185,Retractable roof (closed),Fieldturf ,JAC,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811110clt.htm
2018,2018-11-11,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,GJizlkzQFaqGA,Arizona,Cardinals,ARI,-16.5,16.5,49.5,76712,174,Outdoors,Grass ,ARI,Deferred,,,43.0,,5.0,https://www.pro-football-reference.com/boxscores/201811110kan.htm
2018,2018-11-11,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,9JtBk8kFeaGEs,Washington,Football Team,WAS,-3.5,3.5,51.0,52667,181,Outdoors,Grass ,TB,Accepted,,,82.0,,3.0,https://www.pro-football-reference.com/boxscores/201811110tam.htm
2018,2018-11-11,mexvMWO2v1hWn,New York,Jets,NYJ,3VqeLK0LS9rpw,Buffalo,Bills,BUF,-7.0,7.0,38.0,77982,183,Outdoors,Fieldturf ,NYJ,Deferred,,,46.0,,10.0,https://www.pro-football-reference.com/boxscores/201811110nyj.htm
2018,2018-11-11,ltMyRE3yvVUaw,Tennessee,Titans,TEN,VkxV91RtzHn65,New England,Patriots,NE,6.5,-6.5,47.0,69363,179,Outdoors,Grass ,NE,Deferred,,,46.0,,4.0,https://www.pro-football-reference.com/boxscores/201811110oti.htm
2018,2018-11-11,LZoDld8s63xUs,Las Vegas,Raiders,LV,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,10.5,-10.5,50.0,54750,171,Outdoors,Grass ,LAC,Deferred,,,69.0,,16.0,https://www.pro-football-reference.com/boxscores/201811110rai.htm
2018,2018-11-11,D5QY6bOxfn8ZL,Green Bay,Packers,GB,mfbu6O5aMHbJg,Miami,Dolphins,MIA,-11.0,11.0,48.5,78076,174,Outdoors,Grass ,GB,Deferred,,,33.0,,6.0,https://www.pro-football-reference.com/boxscores/201811110gnb.htm
2018,2018-11-11,u98I1lDKQBwZ0,Los Angeles,Rams,LA,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,-10.0,10.0,51.0,72755,189,Outdoors,Grass,LA,Deferred,,,75.0,,1.0,https://www.pro-football-reference.com/boxscores/201811110ram.htm
2018,2018-11-11,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,KdjU81i7YSFE7,Dallas,Cowboys,DAL,-7.5,7.5,45.5,69696,182,Outdoors,Grass ,DAL,Deferred,,,38.0,,5.0,https://www.pro-football-reference.com/boxscores/201811110phi.htm
2018,2018-11-12,IwSI92ZDKoazn,San Francisco,49ers,SF,n8CuHV9wbYCqF,New York,Giants,NYG,-3.0,3.0,45.0,69409,186,Outdoors,Grass,SF,Deferred,,,62.0,,0.0,https://www.pro-football-reference.com/boxscores/201811120sfo.htm
2018,2018-11-15,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,D5QY6bOxfn8ZL,Green Bay,Packers,GB,-3.0,3.0,49.0,69007,176,Outdoors,Fieldturf ,GB,Deferred,,,54.0,,6.0,https://www.pro-football-reference.com/boxscores/201811150sea.htm
2018,2018-11-18,mLspw4gJNTQGN,Atlanta,Falcons,ATL,KdjU81i7YSFE7,Dallas,Cowboys,DAL,-3.5,3.5,50.0,74447,165,Retractable roof (open),Fieldturf,DAL,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811180atl.htm
2018,2018-11-18,FCuH1wdksA2DQ,Detroit,Lions,DET,jJBGuksuDJF5L,Carolina,Panthers,CAR,4.0,-4.0,48.0,61999,177,Dome,Fieldturf ,DET,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811180det.htm
2018,2018-11-18,zyhFXj1nywrm1,Baltimore,Ravens,BAL,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,-6.5,6.5,44.0,70077,185,Outdoors,Grass,BAL,Deferred,,,48.0,,8.0,https://www.pro-football-reference.com/boxscores/201811180rav.htm
2018,2018-11-18,LJmHetie5VbbO,Indianapolis,Colts,IND,ltMyRE3yvVUaw,Tennessee,Titans,TEN,-1.0,1.0,50.0,57401,171,Retractable roof (closed),Fieldturf ,IND,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811180clt.htm
2018,2018-11-18,9JtBk8kFeaGEs,Washington,Football Team,WAS,UI0Ax4HUEXFh6,Houston,Texans,HOU,3.0,-3.0,40.5,61593,183,Outdoors,Grass ,HOU,Deferred,,,48.0,,6.0,https://www.pro-football-reference.com/boxscores/201811180was.htm
2018,2018-11-18,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,4.0,-4.0,47.0,67683,194,Outdoors,Grass ,PIT,Deferred,,,73.0,,8.0,https://www.pro-football-reference.com/boxscores/201811180jax.htm
2018,2018-11-18,n8CuHV9wbYCqF,New York,Giants,NYG,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,-3.0,3.0,53.5,75863,181,Outdoors,Fieldturf ,TB,Deferred,,,42.0,,1.0,https://www.pro-football-reference.com/boxscores/201811180nyg.htm
2018,2018-11-18,GJizlkzQFaqGA,Arizona,Cardinals,ARI,LZoDld8s63xUs,Las Vegas,Raiders,LV,-4.5,4.5,41.0,62435,182,Retractable roof (closed),Grass ,LV,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811180crd.htm
2018,2018-11-18,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,6DclFuycdPaOB,Denver,Broncos,DEN,-7.5,7.5,46.5,25462,190,Outdoors,Grass,LAC,Deferred,,,69.0,,4.0,https://www.pro-football-reference.com/boxscores/201811180sdg.htm
2018,2018-11-18,CI5mhfNa0Zqd2,New Orleans,Saints,NO,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,-7.0,7.0,56.5,73042,187,Dome,Sportturf,NO,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811180nor.htm
2018,2018-11-18,1vVmWGzUZ1rea,Chicago,Bears,CHI,AzOs5UWsXusSW,Minnesota,Vikings,MIN,-2.5,2.5,44.0,61651,183,Outdoors,Grass ,CHI,Deferred,,,33.0,,6.0,https://www.pro-football-reference.com/boxscores/201811180chi.htm
2018,2018-11-19,u98I1lDKQBwZ0,Los Angeles,Rams,LA,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,-3.0,3.0,63.5,77002,222,Outdoors,Grass,KC,Deferred,,,65.0,,0.0,https://www.pro-football-reference.com/boxscores/201811190ram.htm
2018,2018-11-22,FCuH1wdksA2DQ,Detroit,Lions,DET,1vVmWGzUZ1rea,Chicago,Bears,CHI,3.0,-3.0,43.0,65684,182,Dome,Fieldturf ,CHI,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811220det.htm
2018,2018-11-22,KdjU81i7YSFE7,Dallas,Cowboys,DAL,9JtBk8kFeaGEs,Washington,Football Team,WAS,-7.0,7.0,40.0,92076,216,Retractable roof (closed),Matrixturf,WAS,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811220dal.htm
2018,2018-11-22,CI5mhfNa0Zqd2,New Orleans,Saints,NO,mLspw4gJNTQGN,Atlanta,Falcons,ATL,-11.5,11.5,61.5,73017,175,Dome,Sportturf,ATL,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811220nor.htm
2018,2018-11-25,3VqeLK0LS9rpw,Buffalo,Bills,BUF,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,3.0,-3.0,36.5,57799,202,Outdoors,A_turf,JAC,Deferred,,,44.0,,12.0,https://www.pro-football-reference.com/boxscores/201811250buf.htm
2018,2018-11-25,jJBGuksuDJF5L,Carolina,Panthers,CAR,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,-3.0,3.0,46.5,74002,183,Outdoors,Grass ,CAR,Deferred,,,57.0,,1.0,https://www.pro-football-reference.com/boxscores/201811250car.htm
2018,2018-11-25,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,IR4gIYmh269EI,Cleveland,Browns,CLE,1.0,-1.0,46.5,56122,198,Outdoors,Fieldturf ,CIN,Deferred,,,44.0,,4.0,https://www.pro-football-reference.com/boxscores/201811250cin.htm
2018,2018-11-25,mexvMWO2v1hWn,New York,Jets,NYJ,VkxV91RtzHn65,New England,Patriots,NE,13.0,-13.0,46.5,77982,178,Outdoors,Fieldturf ,NE,Deferred,,,54.0,,8.0,https://www.pro-football-reference.com/boxscores/201811250nyj.htm
2018,2018-11-25,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,n8CuHV9wbYCqF,New York,Giants,NYG,-4.5,4.5,49.0,69696,186,Outdoors,Grass ,PHI,Deferred,,,56.0,,10.0,https://www.pro-football-reference.com/boxscores/201811250phi.htm
2018,2018-11-25,zyhFXj1nywrm1,Baltimore,Ravens,BAL,LZoDld8s63xUs,Las Vegas,Raiders,LV,-13.0,13.0,42.0,70035,182,Outdoors,Grass,BAL,Deferred,,,60.0,,7.0,https://www.pro-football-reference.com/boxscores/201811250rav.htm
2018,2018-11-25,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,IwSI92ZDKoazn,San Francisco,49ers,SF,-1.5,1.5,54.5,50436,188,Outdoors,Grass ,SF,Deferred,,,77.0,,7.0,https://www.pro-football-reference.com/boxscores/201811250tam.htm
2018,2018-11-25,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,GJizlkzQFaqGA,Arizona,Cardinals,ARI,-14.0,14.0,43.0,25343,165,Outdoors,Grass,LAC,Deferred,,,74.0,,3.0,https://www.pro-football-reference.com/boxscores/201811250sdg.htm
2018,2018-11-25,LJmHetie5VbbO,Indianapolis,Colts,IND,mfbu6O5aMHbJg,Miami,Dolphins,MIA,-9.0,9.0,52.5,57069,176,Retractable roof (closed),Fieldturf ,IND,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811250clt.htm
2018,2018-11-25,6DclFuycdPaOB,Denver,Broncos,DEN,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,3.0,-3.0,47.5,76536,183,Outdoors,Grass ,PIT,Deferred,,,41.0,,7.0,https://www.pro-football-reference.com/boxscores/201811250den.htm
2018,2018-11-25,AzOs5UWsXusSW,Minnesota,Vikings,MIN,D5QY6bOxfn8ZL,Green Bay,Packers,GB,-3.5,3.5,48.0,66872,187,Dome,Sportturf,MIN,Accepted,,,,,,https://www.pro-football-reference.com/boxscores/201811250min.htm
2018,2018-11-26,UI0Ax4HUEXFh6,Houston,Texans,HOU,ltMyRE3yvVUaw,Tennessee,Titans,TEN,-3.5,3.5,42.5,71826,164,Retractable roof (closed),Astroturf,HOU,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811260htx.htm
2018,2018-11-29,KdjU81i7YSFE7,Dallas,Cowboys,DAL,CI5mhfNa0Zqd2,New Orleans,Saints,NO,7.5,-7.5,51.5,93004,178,Retractable roof (closed),Matrixturf,NO,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201811290dal.htm
2018,2018-12-02,mLspw4gJNTQGN,Atlanta,Falcons,ATL,zyhFXj1nywrm1,Baltimore,Ravens,BAL,-2.5,2.5,46.5,72262,189,Retractable roof (open),Fieldturf,BAL,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201812020atl.htm
2018,2018-12-02,mfbu6O5aMHbJg,Miami,Dolphins,MIA,3VqeLK0LS9rpw,Buffalo,Bills,BUF,-3.5,3.5,40.0,65155,190,Outdoors,Grass ,BUF,Deferred,,,86.0,,15.0,https://www.pro-football-reference.com/boxscores/201812020mia.htm
2018,2018-12-02,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,jJBGuksuDJF5L,Carolina,Panthers,CAR,3.5,-3.5,52.0,52568,182,Outdoors,Grass ,CAR,Deferred,,,81.0,,15.0,https://www.pro-football-reference.com/boxscores/201812020tam.htm
2018,2018-12-02,n8CuHV9wbYCqF,New York,Giants,NYG,1vVmWGzUZ1rea,Chicago,Bears,CHI,4.0,-4.0,44.0,76465,214,Outdoors,Fieldturf ,NYG,Deferred,NYG,Accepted,52.0,,3.0,https://www.pro-football-reference.com/boxscores/201812020nyg.htm
2018,2018-12-02,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,6DclFuycdPaOB,Denver,Broncos,DEN,4.0,-4.0,45.0,44392,193,Outdoors,Fieldturf ,CIN,Deferred,,,63.0,,12.0,https://www.pro-football-reference.com/boxscores/201812020cin.htm
2018,2018-12-02,UI0Ax4HUEXFh6,Houston,Texans,HOU,IR4gIYmh269EI,Cleveland,Browns,CLE,-5.0,5.0,47.5,71741,182,Retractable roof (closed),Astroturf,CLE,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201812020htx.htm
2018,2018-12-02,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,LJmHetie5VbbO,Indianapolis,Colts,IND,4.0,-4.0,45.5,67030,171,Outdoors,Grass ,IND,Deferred,,,78.0,,13.0,https://www.pro-football-reference.com/boxscores/201812020jax.htm
2018,2018-12-02,D5QY6bOxfn8ZL,Green Bay,Packers,GB,GJizlkzQFaqGA,Arizona,Cardinals,ARI,-13.5,13.5,41.0,77234,190,Outdoors,Grass ,ARI,Deferred,,,34.0,,20.0,https://www.pro-football-reference.com/boxscores/201812020gnb.htm
2018,2018-12-02,FCuH1wdksA2DQ,Detroit,Lions,DET,u98I1lDKQBwZ0,Los Angeles,Rams,LA,10.5,-10.5,54.0,60974,194,Dome,Fieldturf ,DET,Deferred,,,,,,https://www.pro-football-reference.com/boxscores/201812020det.htm
2018,2018-12-02,LZoDld8s63xUs,Las Vegas,Raiders,LV,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,14.0,-14.0,53.5,54255,197,Outdoors,Grass ,LV,Deferred,,,57.0,,6.0,https://www.pro-football-reference.com/boxscores/201812020rai.htm
2018,2018-12-02,ltMyRE3yvVUaw,Tennessee,Titans,TEN,mexvMWO2v1hWn,New York,Jets,NYJ,-10.5,10.5,40.5,60904,197,Outdoors,Grass ,NYJ,Deferred,,,70.0,,13.0,https://www.pro-football-reference.com/boxscores/201812020oti.htm
2018,2018-12-02,VkxV91RtzHn65,New England,Patriots,NE,AzOs5UWsXusSW,Minnesota,Vikings,MIN,-6.0,6.0,49.5,65878,178,Outdoors,Fieldturf ,NE,Deferred,,,53.0,,6.0,https://www.pro-football-reference.com/boxscores/201812020nwe.htm
2018,2018-12-02,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,IwSI92ZDKoazn,San Francisco,49ers,SF,-10.0,10.0,45.5,69009,195,Outdoors,Fieldturf ,SEA,Deferred,,,45.0,,2.0,https://www.pro-football-reference.com/boxscores/201812020sea.htm
2018,2018-12-02,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,-3.0,3.0,52.5,61069,190,Outdoors,Grass ,PIT,Deferred,,,57.0,,8.0,https://www.pro-football-reference.com/boxscores/201812020pit.htm
2018,2018-12-03,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,9JtBk8kFeaGEs,Washington,Football Team,WAS,-5.5,5.5,45.0,69696,177,Outdoors,Grass ,WAS,Deferred,,,36.0,,15.0,https://www.pro-football-reference.com/boxscores/201812030phi.htm
2018,2018-12-06,ltMyRE3yvVUaw,Tennessee,Titans,TEN,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,-5.5,5.5,37.5,60344,178,Outdoors,Grass ,JAC,Deferred,,,44.0,,5.0,https://www.pro-football-reference.com/boxscores/201812060oti.htm
